PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   2.000  index, nleg, degeneracy, r=  1.9472
    0.000000    1.705000   -2.554000   1 'Cu    '     3.0708  156.5738    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     4.3353  141.1845    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477   62.2418    0.0000
    57    3   4.000  index, nleg, degeneracy, r=  4.6769
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -1.138940   -4.022590   2 'O     '     4.3353  141.1845    0.0000
    0.000000   -1.705000   -2.554000   1 'Cu    '     1.9477   62.2418    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.0708  156.5738    0.0000
    58    3   4.000  index, nleg, degeneracy, r=  4.6809
      x           y           z     ipot  label      rleg      beta        eta
    2.294730   -3.410000    2.170820   1 'Cu    '     4.6483  172.0066    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     2.7663   19.3871    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  168.6063    0.0000
    59    3   4.000  index, nleg, degeneracy, r=  4.6809
      x           y           z     ipot  label      rleg      beta        eta
   -2.294730   -3.410000   -2.170820   1 'Cu    '     4.6483  168.6062    0.0000
   -1.147360   -2.271060   -1.085410   2 'O     '     1.9472   19.3874    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.7663  172.0065    0.0000
    60    4   2.000  index, nleg, degeneracy, r=  4.7135
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -1.138940    1.085410   2 'O     '     1.9472   19.3871    0.0000
    2.294730   -3.410000    2.170820   1 'Cu    '     2.7663  180.0000    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     2.7663   19.3871    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  180.0000    0.0000
    61    4   2.000  index, nleg, degeneracy, r=  4.7135
      x           y           z     ipot  label      rleg      beta        eta
    1.147360    2.271060    1.085410   2 'O     '     2.7663   19.3874    0.0000
    2.294730    3.410000    2.170820   1 'Cu    '     1.9472  180.0000    0.0000
    1.147360    2.271060    1.085410   2 'O     '     1.9472   19.3874    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.7663  180.0000    0.0000
    62    2   2.000  index, nleg, degeneracy, r=  4.7592
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360   -2.843940   -3.639410   2 'O     '     4.7592  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.7592  180.0000    0.0000
    63    2   2.000  index, nleg, degeneracy, r=  4.7598
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360   -2.271060    4.022590   2 'O     '     4.7598  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.7598  180.0000    0.0000
    64    2   2.000  index, nleg, degeneracy, r=  4.8153
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    4.548940   -1.085410   2 'O     '     4.8153  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.8153  180.0000    0.0000
    65    4   2.000  index, nleg, degeneracy, r=  4.8316
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -1.138940    1.085410   2 'O     '     1.9472   42.2291    0.0000
    3.442090   -2.843940    0.702230   2 'O     '     2.8844  180.0000    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     2.8844   42.2291    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  180.0000    0.0000
    66    4   2.000  index, nleg, degeneracy, r=  4.8316
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    0.566060    1.468590   2 'O     '     1.9477   42.2162    0.0000
   -3.442090    2.271060    1.851770   2 'O     '     2.8844  180.0000    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     2.8844   42.2162    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  180.0000    0.0000
    67    4   4.000  index, nleg, degeneracy, r=  4.8316
      x           y           z     ipot  label      rleg      beta        eta
    2.294730   -1.705000   -0.383180   1 'Cu    '     2.8844   42.2291    0.0000
    3.442090   -2.843940    0.702230   2 'O     '     1.9472  137.7709    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     2.8844   42.2291    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  137.7709    0.0000
    68    4   4.000  index, nleg, degeneracy, r=  4.8316
      x           y           z     ipot  label      rleg      beta        eta
   -2.294730    1.705000    0.383180   1 'Cu    '     2.8844   42.2162    0.0000
   -3.442090    2.271060    1.851770   2 'O     '     1.9477  137.7838    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     2.8844   42.2162    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  137.7838    0.0000
    69    2   2.000  index, nleg, degeneracy, r=  4.8728
      x           y           z     ipot  label      rleg      beta        eta
   -3.442090   -1.138940   -3.256230   2 'O     '     4.8732  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.8732  180.0000    0.0000
    70    3   4.000  index, nleg, degeneracy, r=  4.8744
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    3.976060    1.468590   2 'O     '     4.3912  154.8867    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     3.4100   73.1045    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  132.0088    0.0000
    71    3   4.000  index, nleg, degeneracy, r=  4.8886
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472  156.6111    0.0000
    0.000000   -1.705000    2.554000   1 'Cu    '     4.7592  165.4205    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.0708   37.9684    0.0000
    72    3   4.000  index, nleg, degeneracy, r=  4.8886
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360   -2.843940   -3.639410   2 'O     '     4.7592  156.6111    0.0000
    0.000000   -1.705000   -2.554000   1 'Cu    '     1.9472   37.9684    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.0708  165.4205    0.0000
    73    3   4.000  index, nleg, degeneracy, r=  4.8892
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -0.566060   -1.468590   2 'O     '     1.9477  156.6203    0.0000
    0.000000    1.705000    2.554000   1 'Cu    '     4.7598  165.4224    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.0708   37.9574    0.0000
    74    3   4.000  index, nleg, degeneracy, r=  4.8892
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360   -2.271060    4.022590   2 'O     '     4.7598  156.6203    0.0000
    0.000000   -1.705000    2.554000   1 'Cu    '     1.9477   37.9574    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.0708  165.4224    0.0000
    75    3   4.000  index, nleg, degeneracy, r=  4.9896
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472  157.7199    0.0000
    2.294730    0.000000    2.170820   1 'Cu    '     4.8732  166.4841    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.1588   35.7960    0.0000
    76    3   4.000  index, nleg, degeneracy, r=  4.9896
      x           y           z     ipot  label      rleg      beta        eta
    3.442090    1.138940    3.256230   2 'O     '     4.8732  157.7199    0.0000
    2.294730    0.000000    2.170820   1 'Cu    '     1.9472   35.7959    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.1588  166.4841    0.0000
    77    3   4.000  index, nleg, degeneracy, r=  5.0209
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    3.976060    1.468590   2 'O     '     4.3912  141.9564    0.0000
    1.147360    2.271060    1.085410   2 'O     '     2.8844   78.0273    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.7663  140.0163    0.0000
    78    3   4.000  index, nleg, degeneracy, r=  5.0394
      x           y           z     ipot  label      rleg      beta        eta
    1.147360    2.843940   -1.468590   2 'O     '     3.4002  159.5919    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     4.7314  142.4907    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472   57.9173    0.0000
    79    2   4.000  index, nleg, degeneracy, r=  5.0518
      x           y           z     ipot  label      rleg      beta        eta
    2.294730   -3.410000   -2.937180   1 'Cu    '     5.0518  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     5.0518  180.0000    0.0000
    80    3   4.000  index, nleg, degeneracy, r=  5.0715
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360   -2.843940   -3.639410   2 'O     '     4.7592  151.2782    0.0000
   -1.147360   -2.271060   -1.085410   2 'O     '     2.6175   55.7679    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.7663  152.9539    0.0000
    81    3   4.000  index, nleg, degeneracy, r=  5.0795
      x           y           z     ipot  label      rleg      beta        eta
